record_id,source_type,is_synthetic,citation,doi,sensor_noise_applied,validation_status,feedstock_name,feedstock_category,carbon_pct,hydrogen_pct,oxygen_pct,nitrogen_pct,sulfur_pct,ash_pct,moisture_ar_pct,volatile_matter_pct,fixed_carbon_pct,particle_size_mm,bulk_density_kg_m3,feedstock_hhv_dry_mj_kg,feedstock_lhv_ar_mj_kg,feed_rate_wet_kg_h,dryer_temp_c,dried_biomass_moisture_pct,reactor_temp_c,heating_rate_c_min,residence_time_min,biochar_yield_dry_pct,bio_oil_yield_dry_pct,syngas_yield_dry_pct,recovered_biochar_kg_h,recovered_bio_oil_kg_h,clean_syngas_kg_h,dryer_exhaust_water_kg_h,mass_balance_closure_pct,syngas_co_vol_pct,syngas_co2_vol_pct,syngas_ch4_vol_pct,syngas_h2_vol_pct,syngas_c2h6_vol_pct,syngas_mw_kg_kmol,syngas_volume_flow_nm3_h,syngas_lhv_vol_mj_nm3,bio_oil_water_pct,bio_oil_hhv_mj_kg,bio_oil_predicted_ph,bio_oil_tan_mg_koh_g,bio_oil_density_kg_m3,bio_oil_kinematic_viscosity_cst,drying_thermal_duty_kw,reactor_thermal_duty_kw,gross_thermal_demand_kw,combustor_heat_recovered_kw,thermal_self_sufficiency_index_pct,is_thermally_self_sufficient,energy_recovery_ratio_pct,net_thermal_efficiency_pct,second_law_exergy_efficiency_pct
SYN_00049,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Pine Sawdust,woody_biomass,51.5,6.3,41.6,0.2,0.05,0.35,14.025743731448216,82.5,17.15,2.0,420.0,21.095,16.612,419.2733234540433,105.0,8.0,399.86,250.92,1.31,47.33,38.23,14.45,170.0,162.726,59.171,27.461,100.0,35.51,49.05,8.27,1.47,3.47,34.33,38.41,9.81,28.31,13.73,2.2,105.6,1157.7,16.2,45.14,111.81,156.95,87.64,55.84,False,96.36,92.37,94.83
SYN_00050,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Beech Wood,woody_biomass,49.5,6.1,43.8,0.2,0.02,0.38,24.831683985675305,84.0,15.62,2.0,460.0,19.93,13.374,480.9317460403142,105.0,8.0,353.54,12.11,1.58,61.73,25.76,12.51,222.251,120.276,49.687,87.988,100.0,32.14,54.81,6.79,0.98,3.09,35.56,31.66,8.56,34.21,11.65,2.21,101.1,1144.7,9.8,103.05,96.82,199.87,63.05,31.54,False,105.96,97.81,101.07
SYN_00051,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Olive Pomace,agricultural_residue,50.2,6.2,39.8,1.4,0.1,2.3,14.865983717837521,76.5,21.2,2.0,550.0,20.655,16.07,450.5256765126194,105.0,8.0,679.77,8.73,1.99,15.84,29.58,54.59,60.336,140.351,213.467,33.623,100.0,47.01,15.97,15.48,15.03,4.57,24.71,195.27,16.01,31.99,12.61,2.25,83.1,1149.6,11.9,52.24,243.89,296.13,727.08,245.53,True,67.88,67.46,67.19
SYN_00052,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Wheat Straw,agricultural_residue,46.5,5.9,41.2,0.7,0.1,5.6,9.30792116880487,75.0,19.4,2.0,220.0,18.806,15.661,293.41186756319485,105.0,8.0,734.97,6.26,0.55,18.32,23.06,58.63,47.9,81.328,160.337,4.171,100.0,46.72,14.85,15.62,16.33,4.58,24.18,147.76,16.17,36.1,10.54,2.27,75.3,1140.6,8.4,17.93,190.81,208.74,555.73,266.23,True,63.06,62.6,62.46
SYN_00053,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Rice Husk,agricultural_residue,39.5,5.1,36.5,0.4,0.1,18.4,9.427976262707322,63.5,18.1,2.0,340.0,15.64,12.927,346.6392341054,105.0,8.0,721.04,70.38,21.89,28.07,3.94,68.0,86.016,38.194,214.152,5.38,100.0,46.77,15.02,15.6,16.13,4.58,24.26,198.72,16.15,72.57,2.34,2.46,32.6,1060.3,5.0,21.59,219.53,241.13,746.18,309.46,True,62.41,61.87,61.8
SYN_00054,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Sugarcane Bagasse,agricultural_residue,48.0,5.8,43.5,0.3,0.05,2.35,24.609535044819307,81.0,16.65,2.0,180.0,19.044,12.802,68.31022120415156,105.0,8.0,540.34,10.58,0.34,21.16,48.59,30.25,10.619,28.264,16.855,12.333,100.0,46.58,25.69,13.92,7.17,4.48,28.47,13.2,14.49,25.36,12.92,2.22,98.6,1164.2,20.9,14.49,23.8,38.29,44.47,116.14,True,79.01,77.97,79.33
SYN_00055,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Miscanthus,energy_crop,48.5,5.7,42.6,0.6,0.1,2.5,6.558473784636153,79.5,18.0,2.0,200.0,19.191,16.61,364.1386590072275,105.0,6.558473784636153,615.78,607.8,0.17,15.68,40.69,43.62,52.235,154.385,154.95,0.0,100.0,47.41,18.65,15.15,12.19,4.57,25.9,134.06,15.64,24.95,13.13,2.22,95.1,1165.1,21.6,0.0,186.7,186.7,487.53,261.13,True,69.88,69.79,70.17
SYN_00056,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Almond Shells,nut_shells,51.0,6.0,39.5,0.5,0.05,2.95,23.212608143519788,73.5,23.55,2.0,480.0,20.725,14.342,237.7434788309163,105.0,8.0,691.99,195.73,0.31,15.27,29.98,54.75,27.549,67.504,103.017,39.312,100.0,46.92,15.6,15.53,15.45,4.57,24.53,93.9,16.06,31.79,12.73,2.25,82.6,1150.1,12.1,47.14,119.71,166.86,350.74,210.21,True,67.86,67.33,67.09
SYN_00057,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Pine Sawdust,woody_biomass,51.5,6.3,41.6,0.2,0.05,0.35,6.061102640088328,82.5,17.15,2.0,420.0,21.095,18.377,277.218246842005,105.0,6.061102640088328,453.0,467.24,1.09,33.48,48.2,18.32,86.024,134.851,53.478,0.0,100.0,40.4,40.25,10.49,2.67,3.94,32.36,36.98,11.65,22.39,15.06,2.19,108.8,1170.7,26.8,0.0,93.38,93.38,100.24,107.35,True,87.95,87.84,89.43
SYN_00058,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Beech Wood,woody_biomass,49.5,6.1,43.8,0.2,0.02,0.38,21.02895252378752,84.0,15.62,2.0,460.0,19.93,14.174,197.7070939194347,105.0,8.0,633.59,30.36,2.68,13.86,38.19,47.95,21.095,70.285,77.659,27.999,100.0,47.33,17.76,15.27,13.07,4.57,25.52,68.33,15.76,28.32,12.91,2.24,90.0,1157.7,16.2,34.94,89.63,124.58,250.48,201.06,True,72.2,71.62,72.02
SYN_00059,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Olive Pomace,agricultural_residue,50.2,6.2,39.8,1.4,0.1,2.3,12.842271395617882,76.5,21.2,2.0,550.0,20.655,16.51,264.43346641211923,105.0,8.0,524.59,12.46,3.43,23.38,48.65,27.97,53.167,128.033,69.794,13.918,100.0,45.93,27.84,13.46,6.15,4.43,29.13,53.67,14.1,25.34,14.08,2.21,99.5,1164.2,20.9,25.38,102.33,127.71,175.99,137.8,True,78.78,78.33,79.12
SYN_00060,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Wheat Straw,agricultural_residue,46.5,5.9,41.2,0.7,0.1,5.6,24.085664508177754,75.0,19.4,2.0,220.0,18.806,12.711,228.00850798709263,105.0,8.0,528.38,15.99,3.24,25.32,46.63,28.04,43.136,91.679,52.092,39.866,100.0,46.02,27.55,13.52,6.28,4.44,29.04,40.42,14.15,25.83,12.62,2.22,98.7,1163.2,20.0,47.18,77.25,124.43,133.04,106.92,True,77.36,76.75,77.88
SYN_00061,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Rice Husk,agricultural_residue,39.5,5.1,36.5,0.4,0.1,18.4,19.815058821282605,63.5,18.1,2.0,340.0,15.64,11.165,240.81166680264093,105.0,8.0,658.78,9.87,1.22,29.6,21.66,48.74,56.427,57.189,96.815,30.926,100.0,47.11,16.45,15.43,14.49,4.57,24.93,86.73,15.94,37.21,8.51,2.27,77.4,1138.1,7.6,39.68,118.78,158.46,321.62,202.96,True,69.94,69.25,69.89
SYN_00062,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Sugarcane Bagasse,agricultural_residue,48.0,5.8,43.5,0.3,0.05,2.35,13.160159880158185,81.0,16.65,2.0,180.0,19.044,15.117,382.4473649611706,105.0,8.0,657.03,297.65,2.84,14.61,33.21,52.18,47.63,133.349,180.28,21.451,100.0,47.15,16.64,15.4,14.27,4.57,25.02,160.25,15.92,30.26,11.91,2.25,86.2,1153.4,13.7,37.91,201.84,239.75,593.22,247.43,True,67.73,67.28,67.53
SYN_00063,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Miscanthus,energy_crop,48.5,5.7,42.6,0.6,0.1,2.5,11.103242744635079,79.5,18.0,2.0,200.0,19.191,15.683,286.11420902329513,105.0,8.0,669.1,536.09,8.02,14.71,27.42,57.87,37.294,88.753,150.904,9.651,100.0,47.08,16.29,15.44,14.66,4.57,24.86,136.03,15.97,33.19,11.42,2.26,82.1,1147.0,10.7,22.55,158.04,180.59,505.11,279.7,True,65.71,65.25,65.25
SYN_00064,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Almond Shells,nut_shells,51.0,6.0,39.5,0.5,0.05,2.95,8.116877014784896,73.5,23.55,2.0,480.0,20.725,17.642,422.05334276117446,105.0,8.0,403.08,149.17,0.72,49.2,36.17,14.63,186.797,165.079,63.137,0.536,100.0,35.94,48.31,8.45,1.55,3.51,34.17,41.79,9.97,29.06,13.34,2.2,104.0,1156.1,15.2,20.83,122.13,142.97,96.87,67.76,False,93.0,90.4,92.63
SYN_00065,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Pine Sawdust,woody_biomass,51.5,6.3,41.6,0.2,0.05,0.35,6.62380806483618,82.5,17.15,2.0,420.0,21.095,18.252,69.73782129474878,105.0,6.62380806483618,521.3,8.1,35.07,22.1,49.27,28.63,14.142,34.822,20.104,0.0,100.0,45.77,28.31,13.35,5.95,4.41,29.27,15.4,14.01,23.07,14.91,2.21,102.7,1169.2,25.3,0.0,28.41,28.41,50.19,176.65,True,79.83,79.4,80.35
SYN_00066,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Beech Wood,woody_biomass,49.5,6.1,43.8,0.2,0.02,0.38,10.126396328913374,84.0,15.62,2.0,460.0,19.93,16.468,457.92390184579244,105.0,8.0,741.2,100.42,3.31,12.19,24.3,63.52,48.942,129.96,266.151,10.584,100.0,46.7,14.76,15.64,16.43,4.59,24.14,247.81,16.19,35.19,11.43,2.27,76.1,1142.6,9.0,31.68,299.59,331.27,932.8,281.59,True,65.5,65.1,64.87
SYN_00067,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Olive Pomace,agricultural_residue,50.2,6.2,39.8,1.4,0.1,2.3,22.575763392616544,76.5,21.2,2.0,550.0,20.655,14.393,222.41999560997178,105.0,8.0,581.92,138.33,1.88,17.02,44.55,38.44,29.076,86.679,68.751,35.238,100.0,47.4,21.04,14.79,10.13,4.56,26.86,58.3,15.27,26.37,13.85,2.22,95.0,1162.0,19.1,42.71,88.44,131.15,207.1,157.91,True,74.21,73.67,73.96
SYN_00068,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Wheat Straw,agricultural_residue,46.5,5.9,41.2,0.7,0.1,5.6,15.13918314815437,75.0,19.4,2.0,220.0,18.806,14.497,183.9429247655398,105.0,8.0,614.11,10.42,0.12,19.63,37.26,43.11,30.212,69.086,69.854,14.274,100.0,47.42,18.69,15.15,12.15,4.57,25.92,60.66,15.63,28.65,12.05,2.24,90.4,1157.0,15.8,21.82,86.3,108.12,220.5,203.93,True,68.83,68.25,68.7
SYN_00069,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Rice Husk,agricultural_residue,39.5,5.1,36.5,0.4,0.1,18.4,20.720123519624728,63.5,18.1,2.0,340.0,15.64,11.011,134.8073425698313,105.0,8.0,528.47,14.9,0.14,35.01,38.17,26.82,36.859,47.91,31.048,18.639,100.0,46.17,27.07,13.62,6.5,4.45,28.9,23.79,14.24,28.33,10.06,2.22,95.2,1157.7,16.2,23.42,48.12,71.53,78.78,110.13,True,77.36,76.5,78.03
SYN_00070,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Sugarcane Bagasse,agricultural_residue,48.0,5.8,43.5,0.3,0.05,2.35,7.08147823935676,81.0,16.65,2.0,180.0,19.044,16.346,178.26905275277414,105.0,7.08147823935676,440.54,21.01,14.41,39.24,43.4,17.36,63.994,82.737,32.092,0.0,100.0,39.48,41.98,10.06,2.38,3.86,32.76,21.99,11.3,25.15,12.96,2.2,105.9,1164.7,21.2,0.0,58.14,58.14,57.79,99.39,False,88.33,88.1,90.3
SYN_00071,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Miscanthus,energy_crop,48.5,5.7,42.6,0.6,0.1,2.5,23.49671761088303,79.5,18.0,2.0,200.0,19.191,13.156,468.5192257534612,105.0,8.0,607.13,69.27,5.48,16.14,39.4,44.46,57.287,166.446,166.648,78.919,100.0,47.44,19.21,15.07,11.67,4.57,26.14,142.59,15.55,27.91,12.51,2.23,91.8,1158.6,16.8,94.22,194.6,288.82,515.81,178.59,True,72.03,71.53,72.03
SYN_00072,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Almond Shells,nut_shells,51.0,6.0,39.5,0.5,0.05,2.95,22.87114852731886,73.5,23.55,2.0,480.0,20.725,14.417,328.33215068019996,105.0,8.0,677.31,526.06,0.26,15.39,31.57,53.04,38.431,97.435,138.748,53.073,100.0,47.01,15.96,15.48,15.04,4.57,24.7,125.57,16.01,31.0,12.91,2.25,84.2,1151.8,12.9,64.0,161.12,225.12,467.57,207.7,True,68.37,67.88,67.69
SYN_00073,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Pine Sawdust,woody_biomass,51.5,6.3,41.6,0.2,0.05,0.35,6.447667124929107,82.5,17.15,2.0,420.0,21.095,18.291,63.2361214131318,105.0,6.447667124929107,393.72,302.7,1.43,49.14,36.79,14.07,28.911,24.869,9.421,0.0,100.0,34.91,50.09,8.0,1.37,3.41,34.56,6.07,9.59,25.88,14.28,2.19,109.9,1163.1,19.9,0.0,17.76,17.76,13.53,76.21,False,96.32,94.54,96.85
SYN_00074,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Beech Wood,woody_biomass,49.5,6.1,43.8,0.2,0.02,0.38,15.001640112000693,84.0,15.62,2.0,460.0,19.93,15.443,256.149572268224,105.0,8.0,586.14,33.63,3.5,15.27,44.67,40.05,32.689,112.397,92.94,19.494,100.0,47.42,20.64,14.86,10.44,4.56,26.71,77.08,15.34,26.34,13.33,2.22,94.8,1162.1,19.2,30.04,113.06,143.1,274.93,192.13,True,74.26,73.77,74.45
SYN_00075,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Olive Pomace,agricultural_residue,50.2,6.2,39.8,1.4,0.1,2.3,10.503772384010588,76.5,21.2,2.0,550.0,20.655,17.018,484.24053931639264,105.0,8.0,391.13,786.21,1.24,50.91,35.0,14.09,216.497,184.95,68.69,13.179,100.0,35.04,49.86,8.06,1.39,3.42,34.51,44.58,9.64,29.51,13.16,2.2,104.4,1155.1,14.6,35.3,132.11,167.41,99.92,59.69,False,95.11,91.78,94.07
SYN_00076,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Wheat Straw,agricultural_residue,46.5,5.9,41.2,0.7,0.1,5.6,19.180861828000523,75.0,19.4,2.0,220.0,18.806,13.69,284.7545323832702,105.0,8.0,581.47,16.16,0.29,20.89,42.27,36.85,47.424,112.816,89.269,34.607,100.0,47.37,21.41,14.73,9.85,4.55,27.0,74.29,15.22,27.02,12.38,2.23,94.4,1160.6,18.1,45.14,117.03,162.17,262.89,162.11,True,71.82,71.29,71.97
SYN_00077,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Rice Husk,agricultural_residue,39.5,5.1,36.5,0.4,0.1,18.4,12.947824616825386,63.5,18.1,2.0,340.0,15.64,12.33,497.99526563558436,105.0,8.0,457.93,18.18,27.63,46.27,36.05,17.68,199.733,184.669,84.169,26.783,100.0,40.93,39.22,10.75,2.86,3.99,32.11,58.91,11.87,29.1,9.92,2.22,98.9,1156.0,15.2,48.32,160.09,208.41,162.57,78.01,False,79.87,76.65,79.23
SYN_00078,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Sugarcane Bagasse,agricultural_residue,48.0,5.8,43.5,0.3,0.05,2.35,17.949177930789425,81.0,16.65,2.0,180.0,19.044,14.149,51.8758784428242,105.0,8.0,548.03,262.78,4.35,19.05,48.87,32.08,7.979,23.429,14.754,5.61,100.0,46.78,24.86,14.09,7.62,4.5,28.2,11.63,14.64,25.29,12.93,2.22,98.3,1164.4,21.0,7.59,20.0,27.59,39.6,143.5,True,76.28,75.16,76.41
SYN_00079,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Miscanthus,energy_crop,48.5,5.7,42.6,0.6,0.1,2.5,14.640840304457459,79.5,18.0,2.0,200.0,19.191,14.962,227.0505200133656,105.0,8.0,566.92,41.44,0.22,18.44,46.89,34.67,35.067,103.605,70.811,16.389,100.0,47.21,22.73,14.49,8.91,4.54,27.48,58.32,15.0,25.77,12.96,2.22,96.7,1163.3,20.1,25.82,95.38,121.2,203.44,167.86,True,74.55,74.03,74.94
SYN_00080,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Almond Shells,nut_shells,51.0,6.0,39.5,0.5,0.05,2.95,12.294259276583315,73.5,23.55,2.0,480.0,20.725,16.729,441.8687297782104,105.0,8.0,618.81,97.32,0.91,16.38,38.75,44.87,62.593,176.573,179.83,20.625,100.0,47.39,18.33,15.2,12.5,4.57,25.77,157.64,15.68,28.13,13.55,2.23,90.7,1158.1,16.5,40.02,217.27,257.29,574.95,223.46,True,69.8,69.41,69.48
SYN_00081,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Pine Sawdust,woody_biomass,51.5,6.3,41.6,0.2,0.05,0.35,19.867838667864902,82.5,17.15,2.0,420.0,21.095,15.317,376.2479867805779,105.0,8.0,497.87,30.27,0.21,24.48,51.59,23.93,72.077,175.138,78.157,48.535,100.0,44.43,31.81,12.55,4.68,4.3,30.25,58.85,13.35,24.69,14.54,2.21,101.7,1165.7,22.1,62.19,125.17,187.36,182.64,97.48,False,83.97,83.23,84.47
SYN_00082,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Beech Wood,woody_biomass,49.5,6.1,43.8,0.2,0.02,0.38,26.802851070769737,84.0,15.62,2.0,460.0,19.93,12.959,420.94020116227733,105.0,8.0,551.88,346.16,0.64,16.75,50.47,32.78,50.076,175.608,106.718,86.031,100.0,46.97,24.05,14.25,8.08,4.52,27.93,86.89,14.78,24.93,13.63,2.22,98.4,1165.1,21.6,98.38,147.24,245.62,298.59,121.57,True,79.07,78.55,79.53
SYN_00083,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Olive Pomace,agricultural_residue,50.2,6.2,39.8,1.4,0.1,2.3,23.227001933533064,76.5,21.2,2.0,550.0,20.655,14.252,469.1201067983014,105.0,8.0,707.29,65.14,1.06,14.63,28.05,57.32,52.575,128.741,208.692,77.644,100.0,46.83,15.27,15.57,15.84,4.58,24.37,194.72,16.11,32.83,12.42,2.26,80.5,1147.8,11.1,93.09,244.31,337.4,729.52,216.21,True,67.64,67.19,66.79
SYN_00084,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Wheat Straw,agricultural_residue,46.5,5.9,41.2,0.7,0.1,5.6,24.24607332887034,75.0,19.4,2.0,220.0,18.806,12.679,222.85812388824607,105.0,8.0,727.81,6.37,19.55,18.33,6.46,75.2,30.248,24.336,127.864,39.354,100.0,46.75,14.94,15.61,16.22,4.58,24.22,118.44,16.16,62.48,5.18,2.39,44.4,1082.6,5.0,46.46,119.38,165.84,445.04,268.35,True,60.19,59.58,58.93
SYN_00085,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Rice Husk,agricultural_residue,39.5,5.1,36.5,0.4,0.1,18.4,9.359307240596454,63.5,18.1,2.0,340.0,15.64,12.939,418.17452773124324,105.0,8.0,425.75,38.76,7.91,52.64,32.28,15.07,197.493,148.255,63.702,6.179,100.0,37.86,44.92,9.32,1.95,3.71,33.43,42.47,10.68,30.67,9.65,2.21,99.7,1152.5,13.3,25.77,127.29,153.05,105.54,68.96,False,80.75,77.07,79.94
SYN_00086,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Sugarcane Bagasse,agricultural_residue,48.0,5.8,43.5,0.3,0.05,2.35,12.330247695398455,81.0,16.65,2.0,180.0,19.044,15.285,135.34387861294388,105.0,8.0,432.52,160.74,2.46,38.42,44.64,16.94,44.635,60.357,22.641,6.37,100.0,38.99,42.87,9.83,2.24,3.81,32.96,15.38,11.11,26.35,12.71,2.2,104.7,1162.0,19.2,12.31,41.28,53.59,39.76,74.19,False,88.76,85.74,88.32
SYN_00087,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Miscanthus,energy_crop,48.5,5.7,42.6,0.6,0.1,2.5,25.317076541301567,79.5,18.0,2.0,200.0,19.191,12.785,318.4658481868869,105.0,8.0,667.31,6.91,22.26,15.97,20.25,63.79,37.364,65.991,154.49,59.945,100.0,47.07,16.24,15.45,14.72,4.57,24.83,139.41,15.97,38.44,10.33,2.27,75.6,1135.4,6.9,69.76,148.27,218.04,517.86,237.51,True,66.57,66.02,65.87
SYN_00088,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Almond Shells,nut_shells,51.0,6.0,39.5,0.5,0.05,2.95,27.499850889007607,73.5,23.55,2.0,480.0,20.725,13.405,316.93222745669215,105.0,8.0,739.66,414.29,30.81,15.02,7.28,77.7,34.045,35.151,180.582,67.175,100.0,46.71,14.79,15.63,16.39,4.58,24.15,167.06,16.18,59.91,6.48,2.38,47.1,1088.2,5.0,76.25,166.31,242.56,628.65,259.17,True,61.63,61.1,60.1
SYN_00089,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Pine Sawdust,woody_biomass,51.5,6.3,41.6,0.2,0.05,0.35,14.148781423859484,82.5,17.15,2.0,420.0,21.095,16.584,264.1286443330148,105.0,8.0,394.48,222.8,0.29,48.5,37.3,14.2,107.842,100.083,36.71,17.653,100.0,35.12,49.72,8.09,1.41,3.43,34.48,23.64,9.67,28.64,13.66,2.2,105.6,1157.0,15.8,28.76,69.33,98.09,53.16,54.19,False,96.99,92.85,95.35
SYN_00090,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Beech Wood,woody_biomass,49.5,6.1,43.8,0.2,0.02,0.38,20.76635169798081,84.0,15.62,2.0,460.0,19.93,14.23,473.8171689779897,105.0,8.0,635.81,107.52,0.2,13.12,39.25,47.64,49.201,170.94,185.524,65.749,100.0,47.28,17.42,15.31,13.42,4.57,25.37,164.35,15.81,27.96,12.98,2.24,90.0,1158.5,16.7,82.52,218.93,301.45,604.33,200.47,True,71.9,71.44,71.78
SYN_00091,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Olive Pomace,agricultural_residue,50.2,6.2,39.8,1.4,0.1,2.3,8.574955241325156,76.5,21.2,2.0,550.0,20.655,17.437,98.89198112029712,105.0,8.0,570.67,13.47,0.4,18.8,45.22,35.98,17.04,46.604,34.342,0.618,100.0,47.3,22.04,14.62,9.38,4.55,27.23,28.38,15.11,26.19,13.89,2.22,95.8,1162.4,19.4,5.33,45.24,50.57,99.75,197.25,True,73.86,73.23,73.69
SYN_00092,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Wheat Straw,agricultural_residue,46.5,5.9,41.2,0.7,0.1,5.6,24.360198113399793,75.0,19.4,2.0,220.0,18.806,12.656,166.72822652515265,105.0,8.0,739.17,154.58,4.52,17.06,18.89,64.06,21.203,33.304,82.091,29.649,100.0,46.7,14.78,15.63,16.4,4.59,24.15,76.28,16.18,39.74,9.8,2.29,70.8,1132.6,6.1,34.95,91.44,126.39,287.09,227.14,True,62.88,62.2,61.91
SYN_00093,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Rice Husk,agricultural_residue,39.5,5.1,36.5,0.4,0.1,18.4,17.654275049155224,63.5,18.1,2.0,340.0,15.64,11.531,271.22975078563184,105.0,8.0,347.96,27.39,43.71,67.77,20.48,11.75,149.167,62.559,29.087,28.462,100.0,32.19,54.72,6.81,0.99,3.1,35.54,18.2,8.58,38.23,8.33,2.22,94.8,1135.9,7.0,38.91,59.99,98.9,36.32,36.72,False,85.1,77.26,81.4
SYN_00094,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Sugarcane Bagasse,agricultural_residue,48.0,5.8,43.5,0.3,0.05,2.35,15.103556940158683,81.0,16.65,2.0,180.0,19.044,14.724,68.73955800536913,105.0,8.0,710.84,595.32,7.38,14.13,21.59,64.28,8.111,17.076,37.883,5.308,100.0,46.83,15.24,15.57,15.88,4.58,24.36,35.17,16.11,37.27,10.47,2.28,75.1,1138.0,7.6,8.13,39.72,47.85,131.79,275.39,True,64.27,63.37,63.37
SYN_00095,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Miscanthus,energy_crop,48.5,5.7,42.6,0.6,0.1,2.5,22.214430099376145,79.5,18.0,2.0,200.0,19.191,13.418,262.03918056387033,105.0,8.0,660.19,319.19,10.4,14.8,26.86,58.34,29.576,68.923,121.625,40.486,100.0,47.13,16.53,15.42,14.39,4.57,24.97,109.34,15.93,33.52,11.35,2.26,82.1,1146.3,10.4,49.38,124.71,174.09,405.17,232.74,True,67.11,66.55,66.56
SYN_00096,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Almond Shells,nut_shells,51.0,6.0,39.5,0.5,0.05,2.95,16.366359098995503,73.5,23.55,2.0,480.0,20.725,15.839,118.36844804477883,105.0,8.0,594.09,182.54,0.31,17.34,43.11,39.55,16.935,49.825,40.953,10.764,100.0,47.44,20.27,14.91,10.75,4.56,26.56,34.77,15.39,26.77,13.85,2.23,94.0,1161.1,18.5,15.48,51.97,67.44,124.47,184.56,True,72.29,71.66,72.0
SYN_00097,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Pine Sawdust,woody_biomass,51.5,6.3,41.6,0.2,0.05,0.35,6.111792647563046,82.5,17.15,2.0,420.0,21.095,18.366,317.69752153194116,105.0,6.111792647563046,699.87,5.46,3.96,13.85,26.6,59.55,40.485,94.984,181.882,0.0,100.0,46.88,15.44,15.55,15.64,4.58,24.46,166.39,16.08,29.3,13.51,2.25,85.2,1155.5,14.9,0.0,196.25,196.25,622.41,317.15,True,67.25,67.15,66.76
SYN_00098,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Beech Wood,woody_biomass,49.5,6.1,43.8,0.2,0.02,0.38,20.327604971519165,84.0,15.62,2.0,460.0,19.93,14.322,106.42321060124047,105.0,8.0,366.86,31.88,0.19,56.8,30.22,12.98,47.534,31.486,12.415,14.26,100.0,33.02,53.31,7.18,1.09,3.2,35.24,7.84,8.89,31.67,12.19,2.21,103.7,1150.3,12.2,18.07,23.75,41.82,16.21,38.77,False,102.43,95.65,98.82
SYN_00099,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Olive Pomace,agricultural_residue,50.2,6.2,39.8,1.4,0.1,2.3,15.128497718561084,76.5,21.2,2.0,550.0,20.655,16.012,260.72676523917437,105.0,8.0,732.15,10.36,0.14,15.39,26.33,58.28,33.377,73.321,132.595,20.202,100.0,46.74,14.91,15.61,16.26,4.58,24.21,122.29,16.16,33.85,12.2,2.27,78.2,1145.5,10.1,30.91,157.17,188.08,459.65,244.39,True,66.63,66.17,65.78
